ID,Statement Number,Word Count,Sentence Number,Chunk ID,Chunk,Answer,Confidence Score,Answered?
21,21,61,10," Only seven years after the team was first introduced in DC comics, The Justice League made their TV debut in 1967 as part of Filmmation's ""Superman/Aquaman Hour of Adventure"" show. However, this version of the team was all male, featuring Superman, The Atom, The Flash, Green Lantern, Hawkman and Aquaman. Wonder Woman wouldn't get her animated debut until 1973's ""Super Friends.""",96bade29,"Um, actually, Wonder Woman made her animated debut in 1967 in a short titled ""Wonder Woman"" as part of a proposed animated series by Filmation, not in 1973 on ""Super Friends."" Additionally, The Justice League’s TV debut in 1967 was not all-male, as it included female members like Wonder Woman, contradicting the claim of an all-male lineup.",-0.23381140199296735,Yes
22,22,7,1, The SNES game The Legend of Zelda:,803f07b5,Correct.,-6.690212e-06,No
22,22,27,2, The SNES game The Legend of Zelda: A Link To The Past has our hero Link traveling between the light world and it's corresponding dark world locations.,8d516d1b,Correct.,-4.5441732e-07,No
22,22,39,3," The SNES game The Legend of Zelda: A Link To The Past has our hero Link traveling between the light world and it's corresponding dark world locations. The Skeleton Forest is the Dark World's reflection of the Lost Woods,",39da29c5,Correct.,-6.3322285e-07,No
22,22,47,4," The SNES game The Legend of Zelda: A Link To The Past has our hero Link traveling between the light world and it's corresponding dark world locations. The Skeleton Forest is the Dark World's reflection of the Lost Woods, and the final battle is in Ganon's tower,",ee24ae4a,"Um, actually, the final battle in *The Legend of Zelda: A Link to the Past* takes place in the Pyramid of Power, not Ganon's Tower.",-0.0029981372573323535,Yes
22,22,53,5," The SNES game The Legend of Zelda: A Link To The Past has our hero Link traveling between the light world and it's corresponding dark world locations. The Skeleton Forest is the Dark World's reflection of the Lost Woods, and the final battle is in Ganon's tower, which corresponds with Hyrule Castle Tower.",5fdc1a5c,"Um, actually, the SNES game *The Legend of Zelda: A Link to the Past* features the Skull Woods, not the Skeleton Forest, as the Dark World's reflection of the Lost Woods. Additionally, the final battle takes place on the Pyramid of Power in the Dark World, not in Ganon's Tower. However, it is correct that Ganon's Tower corresponds with Hyrule Castle Tower.",-0.06409852614171926,Yes
23,23,19,1, Pinball was illegal in much of the country for many years due to its reputation as a gambling game.,d9095ad0,Correct.,-3.948155e-07,No
23,23,21,2," Pinball was illegal in much of the country for many years due to its reputation as a gambling game. In 1976,",ecf13d45,Correct.,-5.140192e-07,No
23,23,50,3," Pinball was illegal in much of the country for many years due to its reputation as a gambling game. In 1976, Roger Sharpe demonstrated to a Manhattan court that Pinball had over the years become a game of skill by making a called shot that he himself considers pretty lucky.",0cc38d80,Correct.,-9.3123195e-07,No
23,23,59,4," Pinball was illegal in much of the country for many years due to its reputation as a gambling game. In 1976, Roger Sharpe demonstrated to a Manhattan court that Pinball had over the years become a game of skill by making a called shot that he himself considers pretty lucky. The ban in New York City was lifted immediately,",45d53e22,"Um, actually, the ban on Pinball in New York City was not lifted immediately after Roger Sharpe's demonstration in 1976; it was officially overturned in 1977, over a year later.",-0.062481610106878326,Yes
23,23,68,5," Pinball was illegal in much of the country for many years due to its reputation as a gambling game. In 1976, Roger Sharpe demonstrated to a Manhattan court that Pinball had over the years become a game of skill by making a called shot that he himself considers pretty lucky. The ban in New York City was lifted immediately, and the rest of the country shortly followed suit.",3fc3ce21,"Um, actually, the ban on pinball in New York City was not lifted immediately after Roger Sharpe's demonstration in 1976, though his demonstration played a key role in its eventual repeal that same year.",-0.18291501273742444,Yes
23,23,68,6," Pinball was illegal in much of the country for many years due to its reputation as a gambling game. In 1976, Roger Sharpe demonstrated to a Manhattan court that Pinball had over the years become a game of skill by making a called shot that he himself considers pretty lucky. The ban in New York City was lifted immediately, and the rest of the country shortly followed suit. ",5c6ffb46,"Um, actually, the rest of the country did not shortly follow suit in lifting similar pinball bans. While New York City lifted its ban in 1976, other areas like Chicago did not do so until 1977, and some locations maintained bans into the 1980s.",-0.25858157285975353,Yes
24,24,5,1," In the summer of 2023,",ddfa25ab,Correct.,-9.3123195e-07,No
24,24,10,2," In the summer of 2023, the James Webb Space Telescope",af071575,"Um, actually, the James Webb Space Telescope did not begin operations in the summer of 2023; it began scientific operations on July 12, 2022.",-0.0019814187858949997,Yes
24,24,15,2," In the summer of 2023, the James Webb Space Telescope team at NASA discovered what",9a1db048,Correct.,-1.028038325e-06,No
24,24,20,2," In the summer of 2023, the James Webb Space Telescope team at NASA discovered what looks like a ""question mark""",713505f2,Correct.,-1.443845035e-05,No
24,24,26,2," In the summer of 2023, the James Webb Space Telescope team at NASA discovered what looks like a ""question mark"" in the background of an image",103233d2,"Um, actually, the James Webb Space Telescope team at NASA didn’t ""discover"" the ""question mark"" shape; the telescope captured an image where a ""question mark""-shaped object is visible. The shape is likely due to coincidental cosmic phenomena, such as interacting galaxies.",-0.6127995543084842,Yes
24,24,31,2," In the summer of 2023, the James Webb Space Telescope team at NASA discovered what looks like a ""question mark"" in the background of an image of two actively forming young",cbeeb41d,Correct.,-3.05309448e-05,No
24,24,35,2," In the summer of 2023, the James Webb Space Telescope team at NASA discovered what looks like a ""question mark"" in the background of an image of two actively forming young stars named Herbig-Haro-46 &",af5f8589,Correct.,-8.4923285e-07,No
24,24,39,2," In the summer of 2023, the James Webb Space Telescope team at NASA discovered what looks like a ""question mark"" in the background of an image of two actively forming young stars named Herbig-Haro-46 & Herbig-Haro-47 in the Vela",0456b810,"Um, actually, Herbig-Haro 46 and Herbig-Haro 47 are not located in the Vela constellation. They are situated in the constellation Vela Australis in the southern hemisphere.",-0.14182520015950656,Yes
24,24,40,2," In the summer of 2023, the James Webb Space Telescope team at NASA discovered what looks like a ""question mark"" in the background of an image of two actively forming young stars named Herbig-Haro-46 & Herbig-Haro-47 in the Vela Constellation.",8f8c6b40,"Um, actually, Herbig-Haro-46 and Herbig-Haro-47 are not the names of two actively forming young stars but are instead Herbig-Haro objects, which are bright regions caused by jets of gas from newborn stars colliding with surrounding material. Additionally, they are not strictly located in the Vela Constellation but rather in the southern sky near the Vela-Reticulum boundary.",-0.2074269223221121,Yes
25,25,2,1, Animal Crossing:,8e4139f6,Correct.,-5.140192e-07,No
25,25,18,2," Animal Crossing: New Horizon is the number two best selling game of all time on the Nintendo Switch,",f1040136,Correct.,-3.3521365e-07,No
25,25,24,3," Animal Crossing: New Horizon is the number two best selling game of all time on the Nintendo Switch, just after The Legend of Zelda:",421203dc,"Um, actually, Animal Crossing: New Horizons is the number two best-selling game of all time on the Nintendo Switch, but it is behind *Mario Kart 8 Deluxe*, not *The Legend of Zelda*. Additionally, *The Legend of Zelda* is not the best-selling game on the platform; *Mario Kart 8 Deluxe* holds that title.",-0.07609290564424338,Yes
25,25,28,4," Animal Crossing: New Horizon is the number two best selling game of all time on the Nintendo Switch, just after The Legend of Zelda: Breath of the Wild.",10c34267,"Um, actually, Animal Crossing: New Horizons is the second-best-selling Nintendo Switch game, but it is surpassed by Mario Kart 8 Deluxe, not The Legend of Zelda: Breath of the Wild. Additionally, The Legend of Zelda: Breath of the Wild is not the best-selling game on the Nintendo Switch.",-0.05207750410048871,Yes
25,25,40,5," Animal Crossing: New Horizon is the number two best selling game of all time on the Nintendo Switch, just after The Legend of Zelda: Breath of the Wild. It has sold more copies than every other Animal Crossing game combined,",75ff5dc4,Correct.,-4.5441732e-07,No
25,25,43,6," Animal Crossing: New Horizon is the number two best selling game of all time on the Nintendo Switch, just after The Legend of Zelda: Breath of the Wild. It has sold more copies than every other Animal Crossing game combined, and in Japan,",d7a0feec,Correct.,-6.3322285e-07,No
25,25,52,7," Animal Crossing: New Horizon is the number two best selling game of all time on the Nintendo Switch, just after The Legend of Zelda: Breath of the Wild. It has sold more copies than every other Animal Crossing game combined, and in Japan, it is the best selling game of all time.",f85421e8,Correct.,-5.73621e-07,No
26,26,13,1, Bugs Bunny didn't just deploy his famous drag personas for his own amusement.,879321bd,Correct.,-5.140192e-07,No
26,26,26,2," Bugs Bunny didn't just deploy his famous drag personas for his own amusement. He also used them to arouse and befuddle various racists and would-be conquerors,",644b9b4a,Correct.,-2.75611825e-07,No
26,26,28,3," Bugs Bunny didn't just deploy his famous drag personas for his own amusement. He also used them to arouse and befuddle various racists and would-be conquerors, including Napoleon,",a88f140c,Correct.,-5.140192e-07,No
26,26,30,4," Bugs Bunny didn't just deploy his famous drag personas for his own amusement. He also used them to arouse and befuddle various racists and would-be conquerors, including Napoleon, Adolf Hitler,",ca6b66d2,Correct.,-3.948155e-07,No
26,26,33,5," Bugs Bunny didn't just deploy his famous drag personas for his own amusement. He also used them to arouse and befuddle various racists and would-be conquerors, including Napoleon, Adolf Hitler, a Confederate officer,",fafd56b8,Correct.,-4.5441732e-07,No
26,26,40,6," Bugs Bunny didn't just deploy his famous drag personas for his own amusement. He also used them to arouse and befuddle various racists and would-be conquerors, including Napoleon, Adolf Hitler, a Confederate officer, and the ancient Germanic culture hero Siegfried.",25c1c462,Correct.,-1.1339155e-05,No
26,26,40,7," Bugs Bunny didn't just deploy his famous drag personas for his own amusement. He also used them to arouse and befuddle various racists and would-be conquerors, including Napoleon, Adolf Hitler, a Confederate officer, and the ancient Germanic culture hero Siegfried. ",6bf5c446,"Um, actually, Bugs Bunny did not specifically use drag personas to arouse and befuddle Napoleon or Adolf Hitler. While he employed drag and trickery in cartoons, there are no documented instances where these tactics were used against those particular figures.",-0.491361273960411,Yes
27,27,8,1," Mortal Kombat is beloved for its intense finishers,",19bb5878,Correct.,-8.120283e-07,No
27,27,13,2," Mortal Kombat is beloved for its intense finishers, but it isn't all fatalities!",7da6c8f4,Correct.,-2.1601e-07,No
27,27,25,3," Mortal Kombat is beloved for its intense finishers, but it isn't all fatalities! A Quitality is an online-only finisher that makes the quitting player explode,",5f62d59c,Correct.,-3.948155e-07,No
27,27,34,4," Mortal Kombat is beloved for its intense finishers, but it isn't all fatalities! A Quitality is an online-only finisher that makes the quitting player explode, Babalities turn the losing enemy into a smoking-hot babe,",37db30aa,"Um, actually, Babalities in Mortal Kombat transform the losing opponent into a baby, not a ""smoking-hot babe.""",-0.0285083384765237,Yes
27,27,44,5," Mortal Kombat is beloved for its intense finishers, but it isn't all fatalities! A Quitality is an online-only finisher that makes the quitting player explode, Babalities turn the losing enemy into a smoking-hot babe, and Friendships are finishers that perform an act of kindness:",f91fc6ee,"Um, actually, Mortal Kombat's Babalities do not turn the losing enemy into a ""smoking-hot babe."" They transform the opponent into a baby version of themselves as a humorous and non-violent finishing move.",-0.06721291882479401,Yes
27,27,51,6," Mortal Kombat is beloved for its intense finishers, but it isn't all fatalities! A Quitality is an online-only finisher that makes the quitting player explode, Babalities turn the losing enemy into a smoking-hot babe, and Friendships are finishers that perform an act of kindness: Sub-Zero brings in an ice cream cart,",723b745f,"Um, actually, Babalities in Mortal Kombat do not turn the losing enemy into a smoking-hot babe; they turn the losing character into a baby version of themselves.",-0.012330291345296571,Yes
27,27,55,7," Mortal Kombat is beloved for its intense finishers, but it isn't all fatalities! A Quitality is an online-only finisher that makes the quitting player explode, Babalities turn the losing enemy into a smoking-hot babe, and Friendships are finishers that perform an act of kindness: Sub-Zero brings in an ice cream cart, Liu Kang disco dances,",81d7ad7d,"Um, actually, Babalities in Mortal Kombat do not turn the losing enemy into a smoking-hot babe; they turn the losing enemy into a baby.",-0.05568435171593845,Yes
27,27,65,8," Mortal Kombat is beloved for its intense finishers, but it isn't all fatalities! A Quitality is an online-only finisher that makes the quitting player explode, Babalities turn the losing enemy into a smoking-hot babe, and Friendships are finishers that perform an act of kindness: Sub-Zero brings in an ice cream cart, Liu Kang disco dances, and Scorpion gives a big hug to a teddy bear.",ee9c5234,"Um, actually, Babalities in Mortal Kombat do not turn the losing enemy into a smoking-hot babe; they turn the losing character into a baby version of themselves.",-0.07638011698389573,Yes
28,28,6,1, In the notorious gender-bending Star Trek:,6f94ed5e,Correct.,-8.309426300000001e-05,No
28,28,18,2," In the notorious gender-bending Star Trek: The Next Generation episode ""Angel One,"" the Enterprise visits the title planet,",a8fb654f,Correct.,-3.948155e-07,No
28,28,27,3," In the notorious gender-bending Star Trek: The Next Generation episode ""Angel One,"" the Enterprise visits the title planet, a matriarchy where women rule and men are subservient,",173e9481,Correct.,-5.140192e-07,No
28,28,38,4," In the notorious gender-bending Star Trek: The Next Generation episode ""Angel One,"" the Enterprise visits the title planet, a matriarchy where women rule and men are subservient, and the crew must adapt to their local customs and clothing.",fb7ce4f6,"Um, actually, while ""Angel One"" involved a matriarchal society, it was not a ""gender-bending"" episode as it did not involve significant transformations or reversals of gender norms on a personal level for the characters. Additionally, the crew of the Enterprise does not adapt to local customs or clothing, as they continue to wear their standard Starfleet uniforms throughout the episode.",-0.29818324241510685,Yes
28,28,39,5," In the notorious gender-bending Star Trek: The Next Generation episode ""Angel One,"" the Enterprise visits the title planet, a matriarchy where women rule and men are subservient, and the crew must adapt to their local customs and clothing. However,",0d10c4d0,Correct.,-6.10825525e-07,No
28,28,42,6," In the notorious gender-bending Star Trek: The Next Generation episode ""Angel One,"" the Enterprise visits the title planet, a matriarchy where women rule and men are subservient, and the crew must adapt to their local customs and clothing. However, the planet's leader,",40a6aded,Correct.,-1.862463975e-06,No
28,28,43,7," In the notorious gender-bending Star Trek: The Next Generation episode ""Angel One,"" the Enterprise visits the title planet, a matriarchy where women rule and men are subservient, and the crew must adapt to their local customs and clothing. However, the planet's leader, Beata,",c3e268dd,Correct.,-9.9083375e-07,No
28,28,59,8," In the notorious gender-bending Star Trek: The Next Generation episode ""Angel One,"" the Enterprise visits the title planet, a matriarchy where women rule and men are subservient, and the crew must adapt to their local customs and clothing. However, the planet's leader, Beata, is shunned by her people after being caught making out with the overly manly Commander Riker.",5ce6bb66,"Um, actually, Beata was not shunned by her people, she did not make out with Commander Riker, and Riker is not portrayed as ""overly manly"" in the show.",-0.11552737876042192,Yes
29,29,7,1," Removing makeup can be a real pain,",3ab79d42,Correct.,-4.5441732e-07,No
29,29,11,2," Removing makeup can be a real pain, but according to dermatologists,",e71f3735,Correct.,-3.948155e-07,No
29,29,25,3," Removing makeup can be a real pain, but according to dermatologists, there are some ways to make it a little easier without hurting your skin.",62e1bc1a,Correct.,-4.916218250000001e-07,No
29,29,37,4," Removing makeup can be a real pain, but according to dermatologists, there are some ways to make it a little easier without hurting your skin. Using your hands instead of a washcloth can avoid irritating the skin,",9d9be486,Correct.,-0.23703876600999998,No
29,29,48,5," Removing makeup can be a real pain, but according to dermatologists, there are some ways to make it a little easier without hurting your skin. Using your hands instead of a washcloth can avoid irritating the skin, avoiding oil-based cleaners will keep your skin from becoming too oily,",05942fc5,"Um, actually, dermatologists generally agree that oil-based cleansers do not make skin excessively oily; instead, they help balance the skin by dissolving excess oil and impurities.",-0.2904878756969173,Yes
29,29,61,6," Removing makeup can be a real pain, but according to dermatologists, there are some ways to make it a little easier without hurting your skin. Using your hands instead of a washcloth can avoid irritating the skin, avoiding oil-based cleaners will keep your skin from becoming too oily, and micellar water does double duty in removing makeup and hydrating the skin.",0884a199,"Um, actually, there is no strong scientific evidence that oil-based cleansers inherently cause the skin to become too oily. In fact, oil-based cleansers can be suitable for various skin types and are designed to dissolve excess oils and impurities without disrupting the skin's natural balance. Additionally, dermatologists generally do not agree that avoiding oil-based cleansers helps to prevent oily skin.",-0.2346515664590351,Yes
30,30,6,1," In the Halo video game series,",9037437a,Correct.,-1.2292411e-06,No
30,30,20,2," In the Halo video game series, the alien alliance known as the Covenant marks their history in the following order;",d0ef10cd,Correct.,-4.5441732e-07,No
30,30,24,3," In the Halo video game series, the alien alliance known as the Covenant marks their history in the following order; The Age of Abandonment,",833b7f82,Correct.,-5.140192e-07,No
30,30,28,4," In the Halo video game series, the alien alliance known as the Covenant marks their history in the following order; The Age of Abandonment, The Age of Conflict,",1a4a936c,Correct.,-7.3458323e-06,No
30,30,32,5," In the Halo video game series, the alien alliance known as the Covenant marks their history in the following order; The Age of Abandonment, The Age of Conflict, The Age of Reconciliation,",0e5af9f5,Correct.,-5.73621e-07,No
30,30,36,6," In the Halo video game series, the alien alliance known as the Covenant marks their history in the following order; The Age of Abandonment, The Age of Conflict, The Age of Reconciliation, The Age of Discovery,",a788a04f,"Um, actually, the correct historical sequence of the Covenant's ages does not include ""The Age of Discovery."" Instead, the known ages include ""The Age of Abandonment,"" ""The Age of Conflict,"" ""The Age of Reconciliation,"" and others like ""The Age of Conversion.""",-0.32667869559358015,Yes
30,30,40,7," In the Halo video game series, the alien alliance known as the Covenant marks their history in the following order; The Age of Abandonment, The Age of Conflict, The Age of Reconciliation, The Age of Discovery, The Age of Conversion,",0a46e993,"Um, actually, the correct sequence of historical periods marked by the Covenant in the Halo video game series is: The Age of Abandonment, The Age of Conflict, The Age of Discovery, The Age of Reconciliation, and ""The Age of Conversion"" does not exist in Halo's official timeline.",-0.18464497259742346,Yes
30,30,44,8," In the Halo video game series, the alien alliance known as the Covenant marks their history in the following order; The Age of Abandonment, The Age of Conflict, The Age of Reconciliation, The Age of Discovery, The Age of Conversion, The Age of Doubt,",11453be9,Correct.,-8.120283e-07,No
30,30,48,9," In the Halo video game series, the alien alliance known as the Covenant marks their history in the following order; The Age of Abandonment, The Age of Conflict, The Age of Reconciliation, The Age of Discovery, The Age of Conversion, The Age of Doubt, The Age of Reclamation.",eabf7cdf,Correct.,-9.3123195e-07,No
31,31,5,1, When the US company World,8163a2db,It seems you've accidentally provided an incomplete statement and key points. Could you share the full statement again so I can assist properly?,-1.0456918412779201,Yes
31,31,9,1, When the US company World Events Productions wanted to,f2607e99,Correct.,-0.0026179900283,No
31,31,13,1, When the US company World Events Productions wanted to bring the Japanese anime,aedd35f9,Correct.,-2.10087125e-06,No
31,31,18,1," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America",89631f0b,Correct.,-6.3322285e-07,No
31,31,22,1," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,""",d459f416,Correct.,-6.3322285e-07,No
31,31,26,1," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes",67905588,"Um, actually, there were enough episodes of ""Beast King GoLion"" (52 episodes) for the initial adaptation of ""Voltron."" The perceived shortage arose only when additional episodes were needed, leading to the adaptation of a different series, ""Armored Fleet Dairugger XV.""",-0.18231513018015164,Yes
31,31,31,1," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in",763683ee,"Um, actually, ""Beast King GoLion"" had 52 episodes, which was sufficient for syndication in the U.S. at the time. The decision to use episodes from ""Armored Fleet Dairugger XV"" was not because of a lack of episodes but to create additional content for the show.",-0.283692809425484,Yes
31,31,32,1," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America.",fa97b973,"Um, actually, there were enough episodes of ""Beast King GoLion"" to syndicate the show in America. World Events Productions combined it with another series, ""Armored Fleet Dairugger XV,"" for creative and marketing reasons, not due to a shortage of episodes.",-0.12005350677677054,Yes
31,31,41,2," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime,",bfef4b8e,"Um, actually, World Events Productions did not combine ""Beast King GoLion"" with two other unrelated anime to create ""Voltron."" They adapted ""Beast King GoLion"" for the ""Lion Force Voltron"" segment and ""Armored Fleet Dairugger XV"" for the ""Vehicle Force Voltron"" segment as separate story arcs within the Voltron franchise, but the two were not combined into a single show.",-0.20534990442813014,Yes
31,31,45,3," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime, ""Armored Fleet Dairugger XV""",02e1a5f8,"Um, actually, World Events Productions combined ""Beast King GoLion"" with only one other unrelated anime, ""Armored Fleet Dairugger XV,"" for the original ""Voltron"" series. While they had plans to use ""Lightspeed Electroid Albegas"" as part of the ""Voltron"" franchise, it was never actually combined with ""Beast King GoLion"" or aired as part of the original series.",-0.2104410289900741,Yes
31,31,48,3," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime, ""Armored Fleet Dairugger XV"" and ""Lightspeed Electriod",7a13d699,"Um, actually, World Events Productions did not combine ""Beast King GoLion"" with ""Lightspeed Electroid"" to create ""Voltron."" They combined ""Beast King GoLion"" and ""Armored Fleet Dairugger XV"" for the series, while ""Lightspeed Electroid Albegas"" was considered but ultimately not used.",-0.13293047240987718,Yes
31,31,52,3," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime, ""Armored Fleet Dairugger XV"" and ""Lightspeed Electriod Albegas,"" which were renamed",d5824cff,"Um, actually, World Events Productions did not combine ""Beast King GoLion"" with ""Lightspeed Electroid Albegas"" to create ""Voltron."" They combined ""Beast King GoLion"" with ""Armored Fleet Dairugger XV"" for the first two seasons of ""Voltron."" ""Lightspeed Electroid Albegas"" was considered but not used as part of the series.",-0.18374707689924255,Yes
31,31,57,3," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime, ""Armored Fleet Dairugger XV"" and ""Lightspeed Electriod Albegas,"" which were renamed to ""Vehicle Team Voltron"" and",63fd6d0a,"Um, actually, ""Lightspeed Electroid Albegas"" was not combined with ""Beast King GoLion"" or ""Armored Fleet Dairugger XV,"" nor was it renamed to ""Vehicle Team Voltron."" Only ""Armored Fleet Dairugger XV"" was adapted as ""Vehicle Team Voltron."" ""Lightspeed Electroid Albegas"" was considered for adaptation but was ultimately not included in the Voltron franchise.",-0.1307312434292644,Yes
31,31,60,3," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime, ""Armored Fleet Dairugger XV"" and ""Lightspeed Electriod Albegas,"" which were renamed to ""Vehicle Team Voltron"" and ""Gladiator Voltron,"" although",5a45c42c,"Um, actually, while ""Armored Fleet Dairugger XV"" was adapted and renamed ""Vehicle Team Voltron,"" ""Lightspeed Electroid Albegas"" was never used or combined into the ""Voltron"" series, so it wasn't aired under the name ""Gladiator Voltron.""",-0.3388947081907258,Yes
31,31,65,3," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime, ""Armored Fleet Dairugger XV"" and ""Lightspeed Electriod Albegas,"" which were renamed to ""Vehicle Team Voltron"" and ""Gladiator Voltron,"" although the popularity of the GoLion",414e62b5,"Um, actually, ""Lightspeed Electroid Albegas"" was not ultimately adapted into ""Gladiator Voltron"" for public release due to the overwhelming popularity of ""Beast King GoLion"" and ""Armored Fleet Dairugger XV,"" so it wasn't combined with the franchise in the same way as the others.",-0.4290699403942096,Yes
31,31,70,3," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime, ""Armored Fleet Dairugger XV"" and ""Lightspeed Electriod Albegas,"" which were renamed to ""Vehicle Team Voltron"" and ""Gladiator Voltron,"" although the popularity of the GoLion series meant that they never",14e3c599,Correct.,-0.0004562457692,No
31,31,73,3," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime, ""Armored Fleet Dairugger XV"" and ""Lightspeed Electriod Albegas,"" which were renamed to ""Vehicle Team Voltron"" and ""Gladiator Voltron,"" although the popularity of the GoLion series meant that they never used Gladiator Voltron.",555c804c,Correct.,-5.14056455e-06,No
31,31,73,4," When the US company World Events Productions wanted to bring the Japanese anime ""Beast King GoLion"" to America under the name ""Voltron,"" there weren't enough episodes to syndicate the show in America. So they combined it with two other unrelated anime, ""Armored Fleet Dairugger XV"" and ""Lightspeed Electriod Albegas,"" which were renamed to ""Vehicle Team Voltron"" and ""Gladiator Voltron,"" although the popularity of the GoLion series meant that they never used Gladiator Voltron. ",8a74a714,Correct.,-3.3521365e-07,No
32,32,9,1, Conker's Bad Fur Day isn't your typical video game.,163aa7e2,Correct.,-5.73621e-07,No
32,32,13,2," Conker's Bad Fur Day isn't your typical video game. You play as Conker,",e05f4ea9,Correct.,-3.948155e-07,No
32,32,15,3," Conker's Bad Fur Day isn't your typical video game. You play as Conker, a squirrel,",69508681,Correct.,-3.948155e-07,No
32,32,25,4," Conker's Bad Fur Day isn't your typical video game. You play as Conker, a squirrel, who starts the game hungover from a night of drinking.",ed9968a8,Correct.,-1.3484448e-06,No
32,32,36,5," Conker's Bad Fur Day isn't your typical video game. You play as Conker, a squirrel, who starts the game hungover from a night of drinking. One of the bosses he fights is The Great Mighty Poo,",4a4c966a,Correct.,-9.3123195e-07,No
32,32,55,6," Conker's Bad Fur Day isn't your typical video game. You play as Conker, a squirrel, who starts the game hungover from a night of drinking. One of the bosses he fights is The Great Mighty Poo, who is an opera singing piece of feces with toilet paper rolls as teeth that lives in Poo Mountain.",afb4ac1e,Correct.,-6.3322285e-07,No
32,32,55,7," Conker's Bad Fur Day isn't your typical video game. You play as Conker, a squirrel, who starts the game hungover from a night of drinking. One of the bosses he fights is The Great Mighty Poo, who is an opera singing piece of feces with toilet paper rolls as teeth that lives in Poo Mountain. ",fb898d08,"Um, actually, The Great Mighty Poo does not have toilet paper rolls as teeth. While toilet paper rolls are present in his habitat, his teeth are not depicted as toilet paper rolls.",-0.0662011066320705,Yes
33,33,24,1, Bloons Tower Defense 6 is a game where you strategically place monkeys around a map and help defend against evil ballons known as Bloons.,b4fcf132,"Um, actually, the Bloons in Bloons Tower Defense 6 are not explicitly characterized as ""evil."" They are simply the game's primary antagonists, without moral attributes assigned to them.",-0.16792648127886448,Yes
33,33,31,2," Bloons Tower Defense 6 is a game where you strategically place monkeys around a map and help defend against evil ballons known as Bloons. Monkey towers are divided into different categories,",d09f5c14,Correct.,-3.948155e-07,No
33,33,35,3," Bloons Tower Defense 6 is a game where you strategically place monkeys around a map and help defend against evil ballons known as Bloons. Monkey towers are divided into different categories, such as Primary Monkeys,",15f4a040,Correct.,-1.4080466e-06,No
33,33,37,4," Bloons Tower Defense 6 is a game where you strategically place monkeys around a map and help defend against evil ballons known as Bloons. Monkey towers are divided into different categories, such as Primary Monkeys, Military Monkeys,",1cbe823e,Correct.,-9.08834625e-07,No
33,33,39,5," Bloons Tower Defense 6 is a game where you strategically place monkeys around a map and help defend against evil ballons known as Bloons. Monkey towers are divided into different categories, such as Primary Monkeys, Military Monkeys, Magic Monkeys,",053418d0,"Um, actually, the statement omits the ""Support Monkeys"" category, which is one of the tower categories in Bloons Tower Defense 6. Additionally, ""Heroes"" is technically another category but functions differently from standard monkey towers.",-0.41253924695069233,Yes
33,33,42,6," Bloons Tower Defense 6 is a game where you strategically place monkeys around a map and help defend against evil ballons known as Bloons. Monkey towers are divided into different categories, such as Primary Monkeys, Military Monkeys, Magic Monkeys, and Support Monkeys.",23860eeb,Correct.,-8.7163015e-07,No
33,33,42,7," Bloons Tower Defense 6 is a game where you strategically place monkeys around a map and help defend against evil ballons known as Bloons. Monkey towers are divided into different categories, such as Primary Monkeys, Military Monkeys, Magic Monkeys, and Support Monkeys. ",aa01fd0f,Correct.,-9.3123195e-07,No
34,34,2,1," In 1987,",31c05350,"Um, actually, the statement does not provide enough context to verify any specific event or fact from 1987.",-0.3369875166954371,Yes
34,34,4,2," In 1987, the G.I.",93edab3c,Correct.,-0.210078873621,No
