final,page,weight,sentence,word,question,evidence,correctness
True,ships,0.8,3,7,32,"{'confidence': 0.8, 'final': True, 'ground_truth': 'ships', 'is_correct': True}",True
True,ships,0.95,0,7,32,"{'confidence': 0.95, 'final': True, 'ground_truth': 'ships', 'is_correct': True}",True
False,[HIDDEN],0.3,0,7,33,"{'confidence': 0.3, 'final': False, 'ground_truth': 'NCAA', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,33,"{'confidence': 0.4, 'final': False, 'ground_truth': 'NCAA', 'is_correct': False}",False
False,[HIDDEN],0.4,0,21,33,"{'confidence': 0.4, 'final': False, 'ground_truth': 'NCAA', 'is_correct': False}",False
False,[HIDDEN],0.7,2,0,33,"{'confidence': 0.7, 'final': False, 'ground_truth': 'NCAA', 'is_correct': False}",False
False,[HIDDEN],0.7,2,7,33,"{'confidence': 0.7, 'final': False, 'ground_truth': 'NCAA', 'is_correct': False}",False
False,[HIDDEN],0.7,2,14,33,"{'confidence': 0.7, 'final': False, 'ground_truth': 'NCAA', 'is_correct': False}",False
False,[HIDDEN],0.7,2,21,33,"{'confidence': 0.7, 'final': False, 'ground_truth': 'NCAA', 'is_correct': False}",False
False,[HIDDEN],0.7,3,0,33,"{'confidence': 0.7, 'final': False, 'ground_truth': 'NCAA', 'is_correct': False}",False
True,NCAA,-0.8,4,0,33,"{'confidence': 0.8, 'final': True, 'ground_truth': 'NCAA', 'is_correct': False}",False
True,NCAA,-0.9,0,0,33,"{'confidence': 0.9, 'final': True, 'ground_truth': 'NCAA', 'is_correct': False}",False
False,[HIDDEN],0.3,1,4,34,"{'confidence': 0.3, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.4,1,11,34,"{'confidence': 0.4, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.4,1,18,34,"{'confidence': 0.4, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.4,2,0,34,"{'confidence': 0.4, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.4,2,7,34,"{'confidence': 0.4, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.4,2,14,34,"{'confidence': 0.4, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.7,3,0,34,"{'confidence': 0.7, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.6,3,7,34,"{'confidence': 0.6, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.6,3,14,34,"{'confidence': 0.6, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.6,3,21,34,"{'confidence': 0.6, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
False,[HIDDEN],0.7,4,0,34,"{'confidence': 0.7, 'final': False, 'ground_truth': 'putsch', 'is_correct': False}",False
True,Kapp Putsch,0.8,4,7,34,"{'confidence': 0.8, 'final': True, 'ground_truth': 'putsch', 'is_correct': True}",True
True,putsch,0.8,0,7,34,"{'confidence': 0.8, 'final': True, 'ground_truth': 'putsch', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,35,"{'confidence': 0.4, 'final': False, 'ground_truth': 'drums', 'is_correct': False}",False
True,guitar,-0.8,0,14,35,"{'confidence': 0.8, 'final': True, 'ground_truth': 'drums', 'is_correct': False}",False
True,drums,0.9,7,0,35,"{'confidence': 0.9, 'final': True, 'ground_truth': 'drums', 'is_correct': True}",True
False,[HIDDEN],0.3,0,7,36,"{'confidence': 0.3, 'final': False, 'ground_truth': 'Java', 'is_correct': False}",False
False,[HIDDEN],0.6,1,1,36,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Java', 'is_correct': False}",False
False,[HIDDEN],0.6,1,8,36,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Java', 'is_correct': False}",False
False,[HIDDEN],0.6,1,15,36,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Java', 'is_correct': False}",False
False,[HIDDEN],0.6,2,0,36,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Java', 'is_correct': False}",False
False,[HIDDEN],0.7,2,7,36,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Java', 'is_correct': False}",False
True,Java,0.8,3,0,36,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Java', 'is_correct': True}",True
True,Java,0.9,0,0,36,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Java', 'is_correct': True}",True
False,[HIDDEN],0.7,0,7,37,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Russia', 'is_correct': False}",False
False,[HIDDEN],0.7,0,14,37,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Russia', 'is_correct': True}",True
False,[HIDDEN],0.5,0,21,37,"{'confidence': 0.5, 'final': False, 'ground_truth': 'Russia', 'is_correct': True}",True
False,[HIDDEN],0.7,1,0,37,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Russia', 'is_correct': True}",True
False,[HIDDEN],0.7,1,7,37,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Russia', 'is_correct': True}",True
False,[HIDDEN],0.7,1,14,37,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Russia', 'is_correct': True}",True
False,[HIDDEN],0.7,2,0,37,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Russia', 'is_correct': True}",True
False,[HIDDEN],0.6,2,7,37,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Russia', 'is_correct': True}",True
True,Russia,0.8,2,14,37,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Russia', 'is_correct': True}",True
True,Russia,0.9,5,14,37,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Russia', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,38,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': False}",False
False,[HIDDEN],0.4,1,0,38,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,38,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': False}",False
False,[HIDDEN],0.6,1,14,38,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': False}",False
False,[HIDDEN],0.7,1,21,38,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': False}",False
False,[HIDDEN],0.7,2,0,38,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,38,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': True}",True
False,[HIDDEN],0.6,2,14,38,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': False}",False
False,[HIDDEN],0.7,2,21,38,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': True}",True
True,Finn MacCool,0.9,3,0,38,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': True}",True
True,Fionn mac Cumhaill,0.9,0,0,38,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Fionn mac Cumhaill', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,39,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Little Rock', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,39,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Little Rock', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,39,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Little Rock', 'is_correct': True}",True
False,[HIDDEN],0.7,1,7,39,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Little Rock', 'is_correct': True}",True
False,[HIDDEN],0.7,1,14,39,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Little Rock', 'is_correct': True}",True
False,[HIDDEN],0.7,2,0,39,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Little Rock', 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,39,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Little Rock', 'is_correct': True}",True
False,[HIDDEN],0.7,2,14,39,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Little Rock', 'is_correct': True}",True
False,[HIDDEN],0.7,2,21,39,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Little Rock', 'is_correct': True}",True
True,Little Rock,0.75,3,0,39,"{'confidence': 0.75, 'final': True, 'ground_truth': 'Little Rock', 'is_correct': True}",True
True,Little Rock,0.95,0,0,39,"{'confidence': 0.95, 'final': True, 'ground_truth': 'Little Rock', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,40,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.6,0,14,40,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.4,0,21,40,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.4,0,28,40,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.7,0,35,40,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.7,0,42,40,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,40,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,40,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.6,1,14,40,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.4,1,21,40,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
False,[HIDDEN],0.7,2,0,40,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,40,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Neil Simon', 'is_correct': True}",True
True,Broadway Bound,-0.9,2,14,40,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Neil Simon', 'is_correct': False}",False
True,Neil Simon,0.9,0,14,40,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Neil Simon', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,41,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.5,0,14,41,"{'confidence': 0.5, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.4,0,21,41,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,41,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,41,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.6,1,14,41,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.3,1,21,41,"{'confidence': 0.3, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.4,1,28,41,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.4,2,0,41,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.6,2,7,41,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.4,2,14,41,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.6,3,0,41,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': True}",True
False,[HIDDEN],0.4,3,7,41,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': True}",True
False,[HIDDEN],0.4,3,14,41,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': True}",True
False,[HIDDEN],0.6,3,21,41,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.6,4,0,41,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.6,4,7,41,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.7,4,14,41,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.4,4,21,41,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': True}",True
False,[HIDDEN],0.7,4,28,41,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
False,[HIDDEN],0.7,5,0,41,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Hamlet', 'is_correct': False}",False
True,Ophelia,-0.8,5,7,41,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Hamlet', 'is_correct': False}",False
True,Hamlet,0.9,0,7,41,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Hamlet', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,42,"{'confidence': 0.4, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.3,0,14,42,"{'confidence': 0.3, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.4,0,21,42,"{'confidence': 0.4, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.4,1,0,42,"{'confidence': 0.4, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.3,1,7,42,"{'confidence': 0.3, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.6,1,14,42,"{'confidence': 0.6, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.6,1,21,42,"{'confidence': 0.6, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.6,2,0,42,"{'confidence': 0.6, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.4,2,7,42,"{'confidence': 0.4, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.4,2,14,42,"{'confidence': 0.4, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.4,3,0,42,"{'confidence': 0.4, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.3,3,7,42,"{'confidence': 0.3, 'final': False, 'ground_truth': 'cat', 'is_correct': False}",False
False,[HIDDEN],0.7,3,14,42,"{'confidence': 0.7, 'final': False, 'ground_truth': 'cat', 'is_correct': True}",True
False,[HIDDEN],0.6,3,21,42,"{'confidence': 0.6, 'final': False, 'ground_truth': 'cat', 'is_correct': True}",True
False,[HIDDEN],0.6,4,0,42,"{'confidence': 0.6, 'final': False, 'ground_truth': 'cat', 'is_correct': True}",True
False,[HIDDEN],0.7,5,0,42,"{'confidence': 0.7, 'final': False, 'ground_truth': 'cat', 'is_correct': True}",True
False,[HIDDEN],0.6,5,7,42,"{'confidence': 0.6, 'final': False, 'ground_truth': 'cat', 'is_correct': True}",True
False,[HIDDEN],0.6,5,14,42,"{'confidence': 0.6, 'final': False, 'ground_truth': 'cat', 'is_correct': True}",True
False,[HIDDEN],0.7,6,0,42,"{'confidence': 0.7, 'final': False, 'ground_truth': 'cat', 'is_correct': True}",True
True,cat,0.8,6,7,42,"{'confidence': 0.8, 'final': True, 'ground_truth': 'cat', 'is_correct': True}",True
True,cat,0.9,0,7,42,"{'confidence': 0.9, 'final': True, 'ground_truth': 'cat', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,43,"{'confidence': 0.4, 'final': False, 'ground_truth': 'thin layer chromatography', 'is_correct': False}",False
False,[HIDDEN],0.6,1,0,43,"{'confidence': 0.6, 'final': False, 'ground_truth': 'thin layer chromatography', 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,43,"{'confidence': 0.7, 'final': False, 'ground_truth': 'thin layer chromatography', 'is_correct': False}",False
False,[HIDDEN],0.7,1,14,43,"{'confidence': 0.7, 'final': False, 'ground_truth': 'thin layer chromatography', 'is_correct': True}",True
False,[HIDDEN],0.7,1,21,43,"{'confidence': 0.7, 'final': False, 'ground_truth': 'thin layer chromatography', 'is_correct': False}",False
True,Western blotting,-0.8,2,0,43,"{'confidence': 0.8, 'final': True, 'ground_truth': 'thin layer chromatography', 'is_correct': False}",False
True,thin layer chromatography,-0.9,0,0,43,"{'confidence': 0.9, 'final': True, 'ground_truth': 'thin layer chromatography', 'is_correct': False}",False
False,[HIDDEN],0.1,0,7,44,"{'confidence': 0.1, 'final': False, 'ground_truth': 'Laos', 'is_correct': False}",False
False,[HIDDEN],0.7,0,14,44,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Laos', 'is_correct': False}",False
False,[HIDDEN],0.6,0,21,44,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Laos', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,44,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Laos', 'is_correct': False}",False
False,[HIDDEN],0.6,1,7,44,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Laos', 'is_correct': False}",False
False,[HIDDEN],0.6,1,14,44,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Laos', 'is_correct': False}",False
False,[HIDDEN],0.7,2,0,44,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Laos', 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,44,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Laos', 'is_correct': True}",True
False,[HIDDEN],0.7,2,14,44,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Laos', 'is_correct': True}",True
True,Laos,0.8,3,0,44,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Laos', 'is_correct': True}",True
True,Laos,0.9,6,12,44,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Laos', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,45,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Sergei Rachmaninoff', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,45,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Sergei Rachmaninoff', 'is_correct': False}",False
False,[HIDDEN],0.7,1,0,45,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Sergei Rachmaninoff', 'is_correct': True}",True
False,[HIDDEN],0.6,1,7,45,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Sergei Rachmaninoff', 'is_correct': True}",True
False,[HIDDEN],0.7,1,14,45,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Sergei Rachmaninoff', 'is_correct': True}",True
True,Sergei Rachmaninoff,0.8,2,0,45,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Sergei Rachmaninoff', 'is_correct': True}",True
True,Sergei Rachmaninoff,0.9,8,17,45,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Sergei Rachmaninoff', 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,46,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Okinawa', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,46,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Okinawa', 'is_correct': False}",False
False,[HIDDEN],0.4,1,0,46,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Okinawa', 'is_correct': False}",False
False,[HIDDEN],0.6,1,7,46,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Okinawa', 'is_correct': False}",False
False,[HIDDEN],0.6,1,14,46,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Okinawa', 'is_correct': False}",False
False,[HIDDEN],0.7,2,0,46,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Okinawa', 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,46,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Okinawa', 'is_correct': True}",True
True,Okinawa,0.8,2,14,46,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Okinawa', 'is_correct': True}",True
True,Okinawa,0.9,0,14,46,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Okinawa', 'is_correct': True}",True
False,[HIDDEN],0.3,0,7,47,"{'confidence': 0.3, 'final': False, 'ground_truth': 'Kurt Vonnegut', 'is_correct': False}",False
False,[HIDDEN],0.7,0,14,47,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Kurt Vonnegut', 'is_correct': False}",False
False,[HIDDEN],0.7,0,21,47,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Kurt Vonnegut', 'is_correct': False}",False
True,John Grisham,-0.8,1,0,47,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Kurt Vonnegut', 'is_correct': False}",False
True,Kurt Vonnegut,0.9,0,0,47,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Kurt Vonnegut', 'is_correct': True}",True
False,[HIDDEN],0.6,0,7,48,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': False}",False
False,[HIDDEN],0.5,0,14,48,"{'confidence': 0.5, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.4,1,0,48,"{'confidence': 0.4, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.4,1,7,48,"{'confidence': 0.4, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.7,1,14,48,"{'confidence': 0.7, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.7,2,0,48,"{'confidence': 0.7, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.7,2,7,48,"{'confidence': 0.7, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.4,2,14,48,"{'confidence': 0.4, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.7,3,0,48,"{'confidence': 0.7, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.7,3,7,48,"{'confidence': 0.7, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.6,4,1,48,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': False}",False
False,[HIDDEN],0.6,5,5,48,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.6,5,11,48,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.4,6,6,48,"{'confidence': 0.4, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.6,6,13,48,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.7,7,6,48,"{'confidence': 0.7, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.7,7,11,48,"{'confidence': 0.7, 'final': False, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
True,Campbell's Soup Cans,0.8,8,6,48,"{'confidence': 0.8, 'final': True, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
True,Campbell's Soup Cans,0.9,8,15,48,"{'confidence': 0.9, 'final': True, 'ground_truth': ""Campbell's Soup Cans"", 'is_correct': True}",True
False,[HIDDEN],0.4,0,7,49,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': False}",False
False,[HIDDEN],0.4,0,14,49,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': False}",False
False,[HIDDEN],0.6,1,0,49,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': False}",False
False,[HIDDEN],0.4,1,7,49,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': False}",False
False,[HIDDEN],0.4,1,14,49,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': False}",False
False,[HIDDEN],0.4,2,0,49,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': True}",True
False,[HIDDEN],0.6,2,7,49,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': False}",False
False,[HIDDEN],0.6,2,14,49,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': False}",False
False,[HIDDEN],0.4,2,21,49,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': True}",True
False,[HIDDEN],0.4,3,0,49,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': True}",True
False,[HIDDEN],0.4,3,7,49,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': True}",True
False,[HIDDEN],0.7,3,14,49,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': True}",True
False,[HIDDEN],0.6,4,0,49,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': True}",True
True,Franklin D. Roosevelt,0.85,4,7,49,"{'confidence': 0.85, 'final': True, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': True}",True
True,Franklin D. Roosevelt,0.9,0,7,49,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Franklin D. Roosevelt', 'is_correct': True}",True
False,[HIDDEN],0.6,0,7,50,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Euclid', 'is_correct': False}",False
False,[HIDDEN],0.6,0,14,50,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Euclid', 'is_correct': True}",True
False,[HIDDEN],0.7,0,21,50,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Euclid', 'is_correct': True}",True
False,[HIDDEN],0.6,1,0,50,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Euclid', 'is_correct': False}",False
False,[HIDDEN],0.7,1,7,50,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Euclid', 'is_correct': True}",True
False,[HIDDEN],0.6,1,14,50,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Euclid', 'is_correct': True}",True
False,[HIDDEN],0.4,2,0,50,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Euclid', 'is_correct': False}",False
False,[HIDDEN],0.7,2,7,50,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Euclid', 'is_correct': True}",True
False,[HIDDEN],0.7,2,14,50,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Euclid', 'is_correct': True}",True
